vector,source_type,country,year,y,x
Aedes aegypti,12762,Argentina,2003,-38.4161,-63.6167
Aedes aegypti,12769,Thailand,1992,13.6455334,101.295143
Aedes aegypti,12770,Thailand,1992,13.6455334,101.295143
Aedes aegypti,12770,Thailand,1992,13.5498475,101.3446992
Aedes aegypti,12771,Thailand,1991,13.6455334,101.295143
Aedes aegypti,12774,Taiwan,1998,22.469976,120.549546
Aedes aegypti,12774,Taiwan,1998,22.6203348,120.3120375
Aedes aegypti,12774,Taiwan,1998,22.9912348,120.184982
Aedes aegypti,12774,Taiwan,1999,22.469976,120.549546
Aedes aegypti,12774,Taiwan,1999,22.6203348,120.3120375
Aedes aegypti,12774,Taiwan,1999,22.9912348,120.184982
Aedes aegypti,12774,Taiwan,2000,22.6203348,120.3120375
Aedes aegypti,12774,Taiwan,2000,22.5505357,120.542854
Aedes aegypti,12774,Taiwan,2000,22.7560447,121.1456538
Aedes aegypti,12774,Taiwan,2000,22.9912348,120.184982
Aedes aegypti,12795,Malaysia,1994,3.0988792,101.6454202
Aedes aegypti,12795,Malaysia,1994,3.1526589,101.7022205
Aedes aegypti,12795,Malaysia,1994,3.1516964,101.6942371
Aedes aegypti,12795,Malaysia,1994,3.2140294,101.634842
Aedes aegypti,12799,Malaysia,0,3.1516964,101.6942371
Aedes aegypti,12808,Sri Lanka,2006,9.6734908,80.0290277
Aedes aegypti,12822,Fiji,0,-18.1415884,178.4421662
Aedes aegypti,12844,Taiwan,2002,22.6628468,120.4915677
Aedes aegypti,12849,India,1999,12.8454374,79.1351952
Aedes aegypti,12860,Thailand,1995,9.4418146,100.0220022
Aedes aegypti,12860,Thailand,1995,9.5364554,99.93598
Aedes aegypti,12872,Senegal,1995,13.979578,-14.803538
Aedes aegypti,12872,Senegal,1995,14.4182966,-14.7026253
Aedes aegypti,12879,Dominican Republic,1988,18.4801972,-69.942111
Aedes aegypti,12880,Dominican Republic,1993,18.4801972,-69.942111
Aedes aegypti,12891,Thailand,1967,13.7524938,100.4935089
Aedes aegypti,12892,Thailand,1967,13.3858549,100.0009118
Aedes aegypti,12892,Thailand,1967,13.7524938,100.4935089
Aedes aegypti,12929,Australia,0,-10.5786459,142.2189206
Aedes aegypti,12962,Brazil,1999,-20.3200917,-40.3376682
Aedes aegypti,12970,Brazil,0,-7.193241,-48.2018597
Aedes aegypti,12980,Gabon,0,-1.6343979,13.5894808
Aedes aegypti,12991,Argentina,2001,-34.6083696,-58.4440583
Aedes aegypti,12992,Argentina,2000,-34.6083696,-58.4440583
Aedes aegypti,12994,Argentina,1999,-34.6083696,-58.4440583
Aedes aegypti,13005,Viet Nam,2004,12.4934379,109.1270865
Aedes aegypti,13005,Viet Nam,2004,15.3317303,108.6761078
Aedes aegypti,13005,Viet Nam,2004,20.2051051,105.9280678
Aedes aegypti,13005,Viet Nam,2004,21.3649676,105.2938334
Aedes aegypti,13019,Dominica,1982,15.2604939,-61.376678
Aedes aegypti,13020,Anguilla,1982,18.1734379,-63.1451941
Aedes aegypti,13020,Anguilla,1982,18.2145861,-63.0517759
Aedes aegypti,13020,Anguilla,1983,18.2145861,-63.0517759
Aedes aegypti,13022,Jamaica,0,18.4724603,-77.9217357
Aedes aegypti,13022,Puerto Rico,0,18.4047499,-66.6810353
Aedes aegypti,13023,Taiwan,1996,22.3387646,120.3713522
Aedes aegypti,13030,Puerto Rico,1982,18.0133295,-66.2674419
Aedes aegypti,13030,Puerto Rico,1982,18.4182467,-66.49178
Aedes aegypti,13072,British Virgin Islands,0,18.425766,-64.6230914
Aedes aegypti,13098,Trinidad and Tobago,1995,10.2807069,-61.4645896
Aedes aegypti,13098,Trinidad and Tobago,1995,10.4223291,-61.458708
Aedes aegypti,13118,Cook Islands,2002,-21.9177763,-157.9539879
Aedes aegypti,13128,Brazil,1996,-23.3112878,-51.1595023
Aedes aegypti,13360,Papua New Guinea,1992,-9.3223857,142.6046885
Aedes aegypti,13364,Mexico,1993,25.7733468,-103.2713874
Aedes aegypti,13364,Mexico,1993,28.704596,-100.5167137
Aedes aegypti,13461,Brazil,1997,-2.5295265,-44.2963942
Aedes aegypti,13588,Argentina,1998,-26.4048555,-54.6262079
Aedes aegypti,13608,Brazil,1994,-22.6437398,-47.1972086
Aedes aegypti,13619,Thailand,2004,16.7510789,98.5721481
Aedes aegypti,13641,Brazil,2005,-3.7304512,-38.5217989
Aedes aegypti,13681,Brazil,2007,2.8208478,-60.6719582
Aedes aegypti,13690,Thailand,2007,13.7524938,100.4935089
Aedes aegypti,13703,Australia,2007,-16.9206657,145.7721854
Aedes aegypti,13722,Trinidad and Tobago,0,10.7984781,-61.3134335
Aedes aegypti,13736,Costa Rica,2006,9.0953279,-84.2003038
Aedes aegypti,13737,Costa Rica,2007,9.0953279,-84.2003038
Aedes aegypti,13742,Cuba,2002,19.9709396,-75.1434583
Aedes aegypti,13743,India,2006,11.0018115,76.9628425
Aedes aegypti,13743,India,2006,26.2967719,73.0351433
Aedes aegypti,13746,Thailand,0,18.7882778,98.9858802
Aedes aegypti,13749,Argentina,0,-27.8738956,-55.1347737
Aedes aegypti,13749,Argentina,0,-27.3664824,-55.894295
Aedes aegypti,13749,Argentina,0,-26.2553959,-53.6467366
Aedes aegypti,13749,Argentina,0,-25.9213347,-54.5843226
Aedes aegypti,13751,Senegal,2005,14.693425,-17.447938
Aedes aegypti,13751,Senegal,2006,12.3709427,-12.0827959
Aedes aegypti,13751,Senegal,2006,12.6392487,-12.1727032
Aedes aegypti,13751,Senegal,2006,12.8063683,-11.6833311
Aedes aegypti,13751,Senegal,2006,12.9130097,-12.345869
Aedes aegypti,13751,Senegal,2006,13.0957788,-13.1392689
Aedes aegypti,13751,Senegal,2006,13.8686324,-13.3190328
Aedes aegypti,13751,Senegal,2006,14.0419858,-14.7562026
Aedes aegypti,13751,Senegal,2006,14.0877914,-15.291912
Aedes aegypti,13751,Senegal,2006,14.2485357,-15.2354792
Aedes aegypti,13751,Senegal,2007,13.0957788,-13.1392689
Aedes aegypti,13751,Senegal,2007,14.1814908,-12.7151588
Aedes aegypti,13751,Senegal,2007,14.667573,-16.4163052
Aedes aegypti,13751,Senegal,2007,14.864559,-15.876047
Aedes aegypti,13751,Senegal,2007,15.6297742,-16.2769065
Aedes aegypti,13751,Senegal,2007,16.0280445,-16.5048686
Aedes aegypti,13751,Senegal,2007,14.174876,-15.459606
Aedes aegypti,13773,Brazil,2005,-18.9188041,-48.2767837
Aedes aegypti,13776,India,2004,12.6112387,92.8316541
Aedes aegypti,13776,India,2004,11.6029742,92.6912621
Aedes aegypti,13792,Brazil,2006,-23.031448,-45.5612792
Aedes aegypti,13792,Brazil,2006,-20.8125851,-49.3804212
Aedes aegypti,13792,Brazil,2006,-15.5986686,-56.0991301
Aedes aegypti,13792,Brazil,2006,-9.9765362,-67.8220778
Aedes aegypti,13792,Brazil,2006,-7.5099404,-63.0248674
Aedes aegypti,13792,Brazil,2006,-7.2246743,-35.8771292
Aedes aegypti,13792,Brazil,2006,-4.0885957,-63.1431166
Aedes aegypti,13792,Brazil,2006,-3.2996768,-60.6213528
Aedes aegypti,13792,Brazil,2006,-3.1316333,-59.9825041
Aedes aegypti,13792,Brazil,2006,-1.45056,-48.4682453
Aedes aegypti,13792,Brazil,2006,2.8208478,-60.6719582
Aedes aegypti,13805,Colombia,2006,-1.1950966,-70.0887773
Aedes aegypti,13819,Brazil,2005,-8.0584933,-34.8848193
Aedes aegypti,13823,Thailand,0,7.8847901,98.3891503
Aedes aegypti,13823,Thailand,0,8.4612037,98.5313023
Aedes aegypti,13823,Thailand,0,8.8689862,98.3435619
Aedes aegypti,13823,Thailand,0,13.1857117,101.1210777
Aedes aegypti,13823,Thailand,0,16.0892883,102.7417197
Aedes aegypti,13823,Thailand,0,18.7882778,98.9858802
Aedes aegypti,13828,Colombia,2005,4.3065906,-74.6197608
Aedes aegypti,13828,Colombia,2005,4.306643,-74.8015665
Aedes aegypti,13854,Cameroon,2004,9.3861256,13.5011153
Aedes aegypti,13854,Cameroon,2004,10.1981506,14.1736011
Aedes aegypti,13854,Cameroon,2004,10.74103,13.798742
Aedes aegypti,13854,Cameroon,2004,10.962638,13.9045332
Aedes aegypti,13861,Peru,0,-3.849332,-73.2524399
Aedes aegypti,13872,Colombia,2007,3.9887317,-73.767432
Aedes aegypti,13891,Kenya,2002,-3.2222541,40.0952486
Aedes aegypti,13891,Kenya,2002,-0.1029109,34.7541761
Aedes aegypti,13900,Mexico,2006,19.333333,-96.666667
Aedes aegypti,13904,Brazil,2004,-22.7592175,-43.4508728
Aedes aegypti,13913,Argentina,0,-25.9693011,-54.5696922
Aedes aegypti,13913,Argentina,0,-25.6107508,-54.5764199
Aedes aegypti,13913,Argentina,0,-22.5960844,-63.8109941
Aedes aegypti,13919,India,2005,11.520207,79.3396356
Aedes aegypti,13928,Colombia,2005,10.8653387,-74.7746194
Aedes aegypti,13928,Colombia,2005,10.9149593,-74.7821054
Aedes aegypti,13931,Brazil,0,-22.9110137,-43.2093727
Aedes aegypti,13943,Argentina,2007,-25.9693011,-54.5696922
Aedes aegypti,13953,Gabon,0,0.4086518,9.4418849
Aedes aegypti,13954,Haiti,2004,18.5111126,-72.6334255
Aedes aegypti,13958,Malaysia,2004,3.2537121,101.6539012
Aedes aegypti,13958,Malaysia,2004,4.023176,101.026184
Aedes aegypti,13963,Brazil,2004,-22.7592175,-43.4508728
Aedes aegypti,13967,India,2006,9.5006651,76.4124143
Aedes aegypti,13967,India,2006,9.6287383,76.6455326
Aedes aegypti,13968,India,2006,20.5576062,74.5246514
Aedes aegypti,13974,Thailand,2005,16.4269471,99.6184841
Aedes aegypti,13974,Thailand,2005,16.4418624,99.3518055
Aedes aegypti,13980,Thailand,0,14.8971921,100.83273
Aedes aegypti,13994,Thailand,1977,13.7524938,100.4935089
Aedes aegypti,13994,Thailand,2005,13.7524938,100.4935089
Aedes aegypti,13994,Thailand,2007,13.7524938,100.4935089
Aedes aegypti,14017,Senegal,2002,12.5769151,-11.9235807
Aedes aegypti,14017,Senegal,2002,12.6392487,-12.1727032
Aedes aegypti,14017,Senegal,2002,14.4182966,-14.7026253
Aedes aegypti,14017,Senegal,2002,15.2673192,-14.7735492
Aedes aegypti,14020,Brazil,2003,2.8208478,-60.6719582
Aedes aegypti,14030,Thailand,0,16.7510789,98.5721481
Aedes aegypti,14036,Venezuela,0,9.4958129,-70.7688907
Aedes aegypti,14036,Venezuela,0,9.3688567,-70.4334599
Aedes aegypti,14044,Mexico,2008,20.9670759,-89.6237402
Aedes aegypti,14047,India,2002,18.9068356,75.6741579
Aedes aegypti,14047,India,2002,16.06064,73.4669499
Aedes aegypti,14047,India,2002,16.6533199,73.5148504
Aedes aegypti,14047,India,2002,17.2826079,73.4569787
Aedes aegypti,14047,India,2002,17.2015922,73.5463963
Aedes aegypti,14047,India,2002,17.2950841,73.2211207
Aedes aegypti,14047,India,2002,17.4838362,73.191061
Aedes aegypti,14047,India,2002,17.5253407,73.5155673
Aedes aegypti,14047,India,2002,21.2935929,77.335639
Aedes aegypti,14047,India,2002,18.8515893,73.836186
Aedes aegypti,14047,India,2002,17.7580463,73.1887078
Aedes aegypti,14047,India,2002,18.080753,73.42438
Aedes aegypti,14047,India,2002,18.3220393,72.9604835
Aedes aegypti,14047,India,2002,18.6498427,72.8765469
Aedes aegypti,14047,India,2002,18.735385,73.0868161
Aedes aegypti,14047,India,0,16.5508096,73.3365435
Aedes aegypti,14047,India,0,18.9200483,75.7457518
Aedes aegypti,14047,India,0,18.9068356,75.6741579
Aedes aegypti,14054,Brazil,2005,-20.8125851,-49.3804212
Aedes aegypti,14058,Brazil,2004,-20.8141411,-49.507449
Aedes aegypti,14059,Brazil,2005,-23.2782035,-51.2779583
Aedes aegypti,14059,Brazil,2005,-23.2684137,-51.0475907
Aedes aegypti,14059,Brazil,2005,-23.08165,-52.461724
Aedes aegypti,14059,Brazil,2006,-23.425269,-51.9382078
Aedes aegypti,14059,Brazil,2006,-23.1590428,-49.9739664
Aedes aegypti,14062,Thailand,2005,16.0892883,102.7417197
Aedes aegypti,14069,Brazil,2008,-21.9222474,-50.7317727
Aedes aegypti,14069,Brazil,2008,-21.765074,-52.11114
Aedes aegypti,14069,Brazil,2008,-20.7866799,-51.7061247
Aedes aegypti,14073,Brazil,2005,-3.2758203,-60.1867429
Aedes aegypti,14073,Brazil,2005,-3.1316333,-59.9825041
Aedes aegypti,14073,Brazil,0,-3.1316333,-59.9825041
Aedes aegypti,14076,Brazil,0,-20.8141411,-49.507449
Aedes aegypti,14077,Cuba,0,23.0445903,-82.2689532
Aedes aegypti,14100,Brazil,2005,-18.9188041,-48.2767837
Aedes aegypti,14103,Gabon,2006,-1.5910727,10.978503
Aedes aegypti,14103,Gabon,2006,0.4086518,9.4418849
Aedes aegypti,14103,Gabon,2007,0.4086518,9.4418849
Aedes aegypti,14138,Trinidad and Tobago,2003,10.6344456,-61.3995495
Aedes aegypti,14138,Trinidad and Tobago,2003,10.6633791,-61.4120214
Aedes aegypti,14161,Brazil,0,-6.9686741,-35.7932133
Aedes aegypti,14173,Puerto Rico,2006,18.2247706,-66.4858295
Aedes aegypti,14173,Puerto Rico,2006,18.0687386,-65.9036081
Aedes aegypti,14177,Thailand,2005,18.7882778,98.9858802
Aedes aegypti,14180,Brazil,2000,-22.4396255,-49.9226712
Aedes aegypti,14180,Brazil,2000,-20.951106,-49.171295
Aedes aegypti,14181,India,0,26.2967719,73.0351433
Aedes aegypti,14194,India,2004,13.0836939,80.270186
Aedes aegypti,14206,India,2007,26.2967719,73.0351433
Aedes aegypti,14206,India,2007,26.9154576,75.8189817
Aedes aegypti,14207,India,2007,25.1737019,75.8574194
Aedes aegypti,14217,Indonesia,2006,-7.2459717,112.7378266
Aedes aegypti,14217,Indonesia,2006,-6.9215529,107.6110212
Aedes aegypti,14217,Indonesia,2006,-2.9888243,104.7568507
Aedes aegypti,14222,Nigeria,2006,7.161,3.348
Aedes aegypti,10,Mexico,1995,23.9891553,-98.7026825
Aedes aegypti,10,Mexico,1995,26.0907673,-98.2788191
Aedes aegypti,1046,Singapore,1998,1.2899175,103.8519072
Aedes aegypti,1424,Brazil,1994,-17.734979,-39.2627179
Aedes aegypti,1424,Brazil,1994,-17.5384774,-39.7451701
Aedes aegypti,1424,Brazil,1994,-17.5215875,-39.1965474
Aedes aegypti,1424,Brazil,1994,-17.3432883,-39.2187741
Aedes aegypti,1424,Brazil,1994,-17.0340092,-39.5315525
Aedes aegypti,1424,Brazil,1994,-16.5742292,-39.5619193
Aedes aegypti,1424,Brazil,1994,-16.443473,-39.064251
Aedes aegypti,1424,Brazil,1994,-16.3766148,-39.586449
Aedes aegypti,1424,Brazil,1994,-16.2783928,-39.0224899
Aedes aegypti,1424,Brazil,1994,-16.0875716,-39.6162932
Aedes aegypti,1424,Brazil,1994,-15.8585465,-38.8820186
Aedes aegypti,1424,Brazil,1994,-14.793173,-39.2750341
Aedes aegypti,1424,Brazil,1994,-13.0280762,-40.0678848
Aedes aegypti,1424,Brazil,1994,-12.9822499,-38.4812772
Aedes aegypti,14451,India,2007,25.1235276,76.1236024
Aedes aegypti,14451,India,2007,26.8105777,73.7684549
Aedes aegypti,14451,India,2007,26.9154576,75.8189817
Aedes aegypti,14451,India,2007,27.2362012,77.281394
Aedes aegypti,14475,Peru,1990,-3.849332,-73.2524399
Aedes aegypti,14483,Nicaragua,1994,12.1544035,-86.2737642
Aedes aegypti,14503,Ghana,2000,9.0850647,-1.8200755
Aedes aegypti,14503,Ghana,2000,10.5366328,-2.7008646
Aedes aegypti,14503,Ghana,2000,10.7853963,-0.8487322
Aedes aegypti,14503,Ghana,2000,10.8753671,-1.9859257
Aedes aegypti,14577,Trinidad and Tobago,2004,10.2048003,-61.2806186
Aedes aegypti,14583,Nicaragua,0,12.6090157,-85.2936911
Aedes aegypti,14626,Mexico,2009,19.168831,-103.931986
Aedes aegypti,14679,Brazil,1997,-1.45056,-48.4682453
Aedes aegypti,14679,Brazil,1997,-1.374035,-48.4016623
Aedes aegypti,14688,Afghanistan,2004,34.5266431,69.1849082
Aedes aegypti,14691,Brazil,2004,-19.8084764,-43.9767673
Aedes aegypti,14735,Argentina,2000,-25.2803256,-57.7029628
Aedes aegypti,14735,Argentina,2007,-25.2803256,-57.7029628
Aedes aegypti,14763,Brazil,2003,-22.9110137,-43.2093727
Aedes aegypti,14897,Brazil,0,-9.9765362,-67.8220778
Aedes aegypti,14897,Brazil,0,-4.0885957,-63.1431166
Aedes aegypti,14897,Brazil,0,-2.636091,-54.937392
Aedes aegypti,14897,Brazil,0,-3.1316333,-59.9825041
Aedes aegypti,14897,Brazil,0,-1.374035,-48.4016623
Aedes aegypti,14897,Brazil,0,2.8208478,-60.6719582
Aedes aegypti,14897,Brazil,0,4.4787884,-61.1389799
Aedes aegypti,14988,Puerto Rico,1964,18.3591596,-66.1156802
Aedes aegypti,15004,Puerto Rico,1998,18.2247706,-66.4858295
Aedes aegypti,15004,Puerto Rico,1998,18.0637547,-66.4888661
Aedes aegypti,15004,Puerto Rico,1998,18.0687386,-65.9036081
Aedes aegypti,15004,Puerto Rico,1998,18.1298866,-66.4753105
Aedes aegypti,15004,Puerto Rico,1998,18.225125,-66.5895224
Aedes aegypti,15004,Puerto Rico,1998,18.2354167,-65.7579951
Aedes aegypti,15004,Puerto Rico,1998,18.2478304,-65.6447442
Aedes aegypti,15004,Puerto Rico,1998,18.3932446,-66.0487654
Aedes aegypti,15004,Puerto Rico,1998,18.3591596,-66.1156802
Aedes aegypti,15016,India,2002,9.8692558,77.4222974
Aedes aegypti,1502,Cambodia,2001,11.5489263,104.9113011
Aedes aegypti,1502,Cambodia,2001,11.5430427,105.0485316
Aedes aegypti,15067,Mexico,2005,25.8810158,-97.5064866
Aedes aegypti,151,India,2002,15.8309251,78.0425373
Aedes aegypti,15114,India,2003,9.4926289,77.8631831
Aedes aegypti,15126,Australia,2004,-16.9206657,145.7721854
Aedes aegypti,15129,Singapore,2005,1.2899175,103.8519072
Aedes aegypti,15134,Brazil,2008,-22.9110137,-43.2093727
Aedes aegypti,15177,Thailand,2000,13.6101327,99.538215
Aedes aegypti,15246,Nigeria,1968,8.2151249,3.5642897
Aedes aegypti,15257,India,0,26.5724462,73.8624572
Aedes aegypti,15258,India,2006,11.0034612,78.4248304
Aedes aegypti,1526,Peru,1990,-6.4877198,-76.3598708
Aedes aegypti,1526,Peru,1990,-4.0779873,-73.5219454
Aedes aegypti,1526,Peru,1990,-3.849332,-73.2524399
Aedes aegypti,1556,China,1981,19.7633723,109.2035644
Aedes aegypti,1556,China,1986,19.7633723,109.2035644
Aedes aegypti,1631,Australia,2003,-16.9206657,145.7721854
Aedes aegypti,1639,Djibouti,1992,11.5470406,43.159144
Aedes aegypti,1660,Colombia,1997,5.8689335,-74.6407965
Aedes aegypti,1817,India,1998,10.9094334,78.3665347
Aedes aegypti,1817,India,1998,11.4905281,77.3505274
Aedes aegypti,1857,Malaysia,1994,2.9948437,101.7896595
Aedes aegypti,1857,Malaysia,1994,3.0988792,101.6454202
Aedes aegypti,1857,Malaysia,1994,3.1516964,101.6942371
Aedes aegypti,1857,Malaysia,1994,3.2537121,101.6539012
Aedes aegypti,1867,Thailand,1990,16.714992,98.5695528
Aedes aegypti,1902,Thailand,1995,8.5706466,99.2457732
Aedes aegypti,1902,Thailand,1995,9.5013944,99.9956193
Aedes aegypti,1902,Thailand,1995,9.4418146,100.0220022
Aedes aegypti,1962,Bolivia,1997,-16.6979948,-60.9678615
Aedes aegypti,1991,Haiti,1970,18.547327,-72.3395928
Aedes aegypti,1998,India,2001,12.145613,78.1132217
Aedes aegypti,2194,Venezuela,1998,10.2375144,-67.5890216
Aedes aegypti,2276,Myanmar,2000,16.7967129,96.1609916
Aedes aegypti,2375,Bolivia,1997,-17.7834217,-63.1820853
Aedes aegypti,2660,Brazil,1990,-21.1776315,-47.8100983
Aedes aegypti,2811,Brazil,1999,-12.9822499,-38.4812772
Aedes aegypti,2836,Cuba,1997,20.0214263,-75.8294928
Aedes aegypti,2836,Cuba,1997,20.2996013,-76.2441035
Aedes aegypti,2840,Brazil,1991,-10.8855129,-48.3716912
Aedes aegypti,2843,Brazil,1987,-11.82207,-42.6111388
Aedes aegypti,2843,Brazil,1995,-17.3432883,-39.2187741
Aedes aegypti,341,Jamaica,1995,18.1850507,-77.3947693
Aedes aegypti,396,French Polynesia,1989,-17.0243749,-144.6434898
Aedes aegypti,446,Brazil,1994,-7.6992782,-42.5043787
Aedes aegypti,453,Mexico,1984,21.959108,-105.5519895
Aedes aegypti,4795,Grenada,1996,12.0240306,-61.7570692
Aedes aegypti,4806,Brazil,2003,-3.1316333,-59.9825041
Aedes aegypti,4832,Colombia,2004,4.4057096,-73.9459215
Aedes aegypti,4850,Thailand,2000,13.6101327,99.538215
Aedes aegypti,4860,Venezuela,2001,10.2375144,-67.5890216
Aedes aegypti,4955,Philippines,1999,10.2935639,123.9019209
Aedes aegypti,4967,Colombia,2004,3.4519988,-76.5325259
Aedes aegypti,4967,Colombia,2004,3.5308373,-76.2988048
Aedes aegypti,4967,Colombia,2004,4.0856667,-76.1972779
Aedes aegypti,500,Brazil,1998,-15.2001544,-56.3668953
Aedes aegypti,5008,Brazil,1998,-22.0196881,-42.840827
Aedes aegypti,5010,Trinidad and Tobago,1998,10.1471607,-61.5787032
Aedes aegypti,5010,Trinidad and Tobago,1998,10.2048003,-61.2806186
Aedes aegypti,5010,Trinidad and Tobago,1998,10.2597016,-61.0923503
Aedes aegypti,5010,Trinidad and Tobago,1998,10.4497669,-61.3443881
Aedes aegypti,5010,Trinidad and Tobago,1998,10.6635959,-61.0744581
Aedes aegypti,5010,Trinidad and Tobago,1998,10.6919575,-61.3254584
Aedes aegypti,5010,Trinidad and Tobago,1998,10.7138596,-61.5793555
Aedes aegypti,5036,Brazil,2001,-19.9227318,-43.9450948
Aedes aegypti,5043,Brazil,1999,-3.1316333,-59.9825041
Aedes aegypti,5167,Brazil,1981,1.827598,-61.125389
Aedes aegypti,5167,Brazil,1990,-22.0196881,-42.840827
Aedes aegypti,5168,Brazil,2000,-22.0196881,-42.840827
Aedes aegypti,527,Senegal,2000,12.6392487,-12.1727032
Aedes aegypti,527,Senegal,2000,14.4361121,-12.779291
Aedes aegypti,653,Brazil,1987,-22.9110137,-43.2093727
Aedes aegypti,653,Brazil,1987,-22.7853575,-43.366715
Aedes aegypti,653,Brazil,1987,-22.8080114,-43.4138222
Aedes aegypti,653,Brazil,1987,-22.6429163,-43.3021266
Aedes aegypti,70,Malaysia,1995,2.0228821,103.3114564
Aedes aegypti,70,Malaysia,1995,3.1526589,101.7022205
Aedes aegypti,70,Malaysia,1995,4.8188086,101.071298
Aedes aegypti,70,Malaysia,1995,4.8926071,103.0492435
Aedes aegypti,70,Malaysia,1995,5.3642519,100.4609867
Aedes aegypti,859,El Salvador,2000,13.9583602,-89.1871076
Aedes aegypti,877,Mexico,1988,18.479444,-99.5825
Aedes aegypti,881,Brazil,1999,-3.7304512,-38.5217989
Aedes aegypti,884,Australia,2001,-19.2569391,146.8239537
Aedes aegypti,962,India,2002,13.0836939,80.270186
Aedes aegypti,1277,Nigeria,1988,8.1,4.183333
Aedes aegypti,1277,Nigeria,1988,8.2151249,3.5642897
Aedes aegypti,1403,Guinea,2001,9.2705687,-9.0076196
Aedes aegypti,1403,Guinea,2001,10.1154374,-13.1916883
Aedes aegypti,1403,Guinea,2001,10.042493,-10.740824
Aedes aegypti,1403,Guinea,2001,10.0368,-12.8260215
Aedes aegypti,1403,Guinea,2001,10.3835169,-9.3069354
Aedes aegypti,1403,Guinea,2001,10.7361282,-12.2357593
Aedes aegypti,1403,Guinea,2001,10.742172,-11.106486
Aedes aegypti,1403,Guinea,2001,10.9020333,-13.0326711
Aedes aegypti,1403,Guinea,2001,11.0564638,-12.3950499
Aedes aegypti,1403,Guinea,2001,11.32044,-12.3081282
Aedes aegypti,1403,Guinea,2001,11.4394566,-11.6629484
Aedes aegypti,1403,Guinea,2001,11.586028,-11.894333
Aedes aegypti,1403,Guinea,2001,11.7375411,-12.003803
Aedes aegypti,1403,Guinea,2001,11.754096,-13.200333
Aedes aegypti,1403,Guinea,2001,12.0755231,-12.2956935
Aedes aegypti,1913,Senegal,1995,14.3817869,-14.9383196
Aedes aegypti,1913,Senegal,1995,14.4182966,-14.7026253
Aedes aegypti,1915,Senegal,1996,13.9091714,-15.5479934
Aedes aegypti,1915,Senegal,1996,14.0015752,-15.5902893
Aedes aegypti,1915,Senegal,1996,13.9771588,-15.449159
Aedes aegypti,1915,Senegal,1996,14.1181819,-15.4711858
Aedes aegypti,1961,Bolivia,1998,-17.7834217,-63.1820853
Aedes aegypti,2190,Burkina Faso,1999,10.1431413,-3.4571299
Aedes aegypti,2702,Burkina Faso,1986,11.1765796,-4.2961436
Aedes aegypti,2703,Sierra Leone,1972,7.8870853,-11.1888166
Aedes aegypti,2703,Sierra Leone,1972,7.6819668,-11.9219556
Aedes aegypti,2703,Sierra Leone,1972,8.2050971,-10.8437383
Aedes aegypti,2703,Sierra Leone,1972,7.9620299,-11.7364775
Aedes aegypti,2703,Sierra Leone,1972,8.479004,-13.26795
Aedes aegypti,2703,Sierra Leone,1972,8.7476926,-11.8410497
Aedes aegypti,2703,Sierra Leone,1972,9.2731671,-12.8957496
Aedes aegypti,2703,Sierra Leone,1972,9.3727454,-11.3253109
Aedes aegypti,2703,Sierra Leone,1972,9.6828327,-11.7341312
Aedes aegypti,2855,Cameroon,1990,10.74103,13.798742
Aedes aegypti,2855,Cameroon,1990,11.0484452,14.1342835
Aedes aegypti,18125,Philippines,2008,10.2935639,123.9019209
Aedes aegypti,18132,Mexico,2007,14.8360759,-92.1914548
Aedes aegypti,18135,Madagascar,2007,-20.0355933,45.1084888
Aedes aegypti,18135,Madagascar,2007,-15.7181492,46.3172577
Aedes aegypti,18135,Madagascar,2007,-13.1088118,49.1389
Aedes aegypti,18135,Madagascar,2008,-20.0355933,45.1084888
Aedes aegypti,18135,Madagascar,2008,-15.7181492,46.3172577
Aedes aegypti,18135,Madagascar,2008,-13.1088118,49.1389
Aedes aegypti,18135,Madagascar,2009,-20.0355933,45.1084888
Aedes aegypti,18135,Madagascar,2009,-15.7181492,46.3172577
Aedes aegypti,18135,Madagascar,2009,-13.1088118,49.1389
Aedes aegypti,18138,Gabon,2010,-0.495373,13.115557
Aedes aegypti,18142,Madagascar,2007,-23.0907053,44.4013326
Aedes aegypti,18142,Madagascar,2007,-13.1088118,49.1389
Aedes aegypti,18142,Comoros,2007,-11.6931255,43.2543044
Aedes aegypti,18142,Comoros,2007,-11.5455356,43.3877436
Aedes aegypti,18145,Malaysia,2008,3.3624708,102.0172675
Aedes aegypti,18145,Malaysia,2009,3.3624708,102.0172675
Aedes aegypti,18148,Madagascar,2008,-16.336409,46.844789
Aedes aegypti,18148,Madagascar,2008,-16.2349278,46.1292672
Aedes aegypti,18160,Singapore,2008,1.2899175,103.8519072
Aedes aegypti,10735,Brazil,1987,-23.5506507,-46.6333824
Aedes aegypti,10782,Honduras,2002,14.0712664,-87.2053781
Aedes aegypti,10911,Brasil,1995,-21.7886713,-48.1773096
Aedes aegypti,10918,United States,2001,26.3586885,-80.0830984
Aedes aegypti,10993,Trinidad and Tobago,2002,10.4430243,-61.2613054
Aedes aegypti,11234,Senegal,1999,12.5570752,-12.1855655
Aedes aegypti,11234,Senegal,2000,12.5570752,-12.1855655
Aedes aegypti,11234,Senegal,2000,12.5570752,-12.1855655
Aedes aegypti,11253,Nigeria,1985,6.4550575,3.3941795
Aedes aegypti,11430,Peru,2003,-3.749365,-73.2444145
Aedes aegypti,11430,Peru,1998,-3.7389186,-73.2500995
